datetime,computer,light,hvac,etc
2014.10.1 0:00,0.131661,0.235755,0.001463,
2014.10.1 0:15,,0.235751,0.001452,
2014.10.1 0:30,0.120439,0.235295,0.001449,
2014.10.1 0:45,0.110145,0.235478,,
2014.10.1 1:00,0.11355,0.230837,,
2014.10.1 1:15,0.098298,0,0.001439,0.049072
2014.10.1 1:30,0.095943,0,0.001453,0.044172
2014.10.1 1:45,0.095867,0,0.00145,
2014.10.1 2:00,0.096773,0,0.001458,0.044057
2014.10.1 2:15,,0,0.001443,0.049508
2014.10.1 2:30,0.098001,0,0.001475,0.048188
2014.10.1 2:45,0.095543,0,0.001467,0.047011
2014.10.1 3:00,0.096006,0,0.001458,
2014.10.1 3:15,0.092667,0,0.001456,
2014.10.1 3:30,0.092879,0,0.001454,0.053047
2014.10.1 3:45,0.092598,0,0.001446,
2014.10.1 4:00,0.092292,0,0.001454,
2014.10.1 4:15,0.092284,0,0.001444,
2014.10.1 4:30,0.092447,0,0.001454,
2014.10.1 4:45,0.092542,0,0.001482,
2014.10.1 5:00,,,,
2014.10.1 5:15,,,,
2014.10.1 5:30,,,,
2014.10.1 5:45,,,,
2014.10.1 6:00,,,,
2014.10.1 6:15,,,,
2014.10.1 6:30,,,,
2014.10.1 6:45,,,,
2014.10.1 7:00,,,,
2014.10.1 7:15,,,,
2014.10.1 7:30,,,,
2014.10.1 7:45,,,,
2014.10.1 8:00,0.092742,0,0.001391,
2014.10.1 8:15,0.095081,0,0.001394,
2014.10.1 8:30,0.096184,0.007987,0.001383,
2014.10.1 8:45,0.097499,0.152851,0.001385,0.050297
2014.10.1 9:00,0.096122,0.150973,0.001413,
2014.10.1 9:15,0.098726,0.150467,0.001426,0.047005
2014.10.1 9:30,0.156806,0.150035,0.001419,
2014.10.1 9:45,0.15857,0.149658,0.001408,
2014.10.1 10:00,0.174012,0.149243,0.001411,
2014.10.1 10:15,0.190651,0.202805,0.001414,0.051369
2014.10.1 10:30,0.208427,0.32671,0.001396,
2014.10.1 10:45,0.172754,0.364438,0.001413,
2014.10.1 11:00,0.169127,0.386915,0.001401,0.049438
2014.10.1 11:15,0.169401,0.386546,0.001394,
2014.10.1 11:30,0.169319,0.385935,0.001388,0.046706
2014.10.1 11:45,0.166411,0.38619,0.001372,
2014.10.1 12:00,0.191866,0.386661,0.001385,
2014.10.1 12:15,0.147782,0.386445,0.001405,
2014.10.1 12:30,0.133511,0.388376,0.001415,
2014.10.1 12:45,0.148204,0.386176,0.001425,
2014.10.1 13:00,0.215636,0.383581,0.001404,0.042815
2014.10.1 13:15,0.217459,0.380866,0.001398,0.057949
2014.10.1 13:30,0.219999,0.380105,0.001351,
2014.10.1 13:45,0.219024,0.380962,0.001359,0.05561
2014.10.1 14:00,0.216002,0.38046,0.001366,
2014.10.1 14:15,0.200488,0.380241,0.001344,
2014.10.1 14:30,0.218518,0.383097,0.001391,
2014.10.1 14:45,0.234549,0.385794,0.00139,
2014.10.1 15:00,0.197947,0.38734,0.001368,
2014.10.1 15:15,0.164822,0.388764,0.001394,0.044364
2014.10.1 15:30,0.19367,0.361299,0.001394,
2014.10.1 15:45,0.205658,0.294436,0.001391,
2014.10.1 16:00,0.199659,0.293743,0.001379,
2014.10.1 16:15,0.204564,0.294427,0.001404,
2014.10.1 16:30,0.266969,0.295005,0.001412,
2014.10.1 16:45,0.394067,0.295578,0.001414,0.046965
2014.10.1 17:00,0.254055,0.29703,0.001365,0.059018
2014.10.1 17:15,0.244804,0.297168,0.001415,
2014.10.1 17:30,0.244691,0.29734,0.001389,
2014.10.1 17:45,0.250454,0.297135,0.001386,
2014.10.1 18:00,0.207195,0.296593,0.001425,0.045649
2014.10.1 18:15,0.192425,0.296006,0.00141,
2014.10.1 18:30,0.147272,0.295109,0.001391,
2014.10.1 18:45,0.134667,0.29575,0.001388,0.051578
2014.10.1 19:00,0.148814,0.295442,0.001425,
2014.10.1 19:15,0.149088,0.294224,0.001404,
2014.10.1 19:30,0.18033,0.294328,0.001445,
2014.10.1 19:45,0.174624,0.294533,0.001435,0.0539
2014.10.1 20:00,0.171527,0.294831,0.001429,0.044619
2014.10.1 20:15,0.208082,0.295299,0.001432,
2014.10.1 20:30,0.198648,0.296267,0.001424,
2014.10.1 20:45,0.191445,0.297394,0.001458,0.051693
2014.10.1 21:00,0.136472,0.298358,0.001446,
2014.10.1 21:15,0.173549,0.298627,0.001469,0.049815
2014.10.1 21:30,0.208585,0.298621,0.001454,0.049077
2014.10.1 21:45,0.140739,0.298207,0.001463,0.047933
2014.10.1 22:00,0.130722,0.298339,0.001451,0.051031
2014.10.1 22:15,0.134401,0.298782,0.001441,
2014.10.1 22:30,0.129265,0.299855,0.001456,
2014.10.1 22:45,0.120079,0.297791,0.001457,
2014.10.1 23:00,0.127426,0.235729,0.00143,0.051531
2014.10.1 23:15,0.126131,0.237296,0.00145,0.047262
2014.10.1 23:30,0.12187,0.238225,0.001437,
2014.10.1 23:45,0.117257,0.239504,0.001431,
2014.10.2 0:00,0.136099,0.239539,0.001451,
2014.10.2 0:15,0.129647,0.239597,0.001453,
2014.10.2 0:30,0.117435,0.24021,0.001438,0.044621
2014.10.2 0:45,0.104271,0.240808,0.001463,
2014.10.2 1:00,0.122783,0.239759,0.00144,
2014.10.2 1:15,0.130115,0.239868,0.00146,
2014.10.2 1:30,0.122995,0.240654,0.001474,0.046784
2014.10.2 1:45,0.121551,0.241475,0.001446,
2014.10.2 2:00,0.123637,0.241518,0.001452,
2014.10.2 2:15,0.12416,0.241997,0.001437,
2014.10.2 2:30,0.123782,0.239018,0.001458,
2014.10.2 2:45,0.123606,0.238951,0.001441,
2014.10.2 3:00,0.121395,0.239729,0.001415,
2014.10.2 3:15,0.098067,0.239356,0.001424,
2014.10.2 3:30,0.095055,0.23905,0.001455,0.050567
2014.10.2 3:45,0.101273,0.239618,,
2014.10.2 4:00,0.116603,0.240151,0.001497,
2014.10.2 4:15,0.118915,0.239478,0.001448,0.053161
2014.10.2 4:30,0.119128,0.228865,0.001444,
2014.10.2 4:45,0.109993,0,0.001402,0.049013
2014.10.2 5:00,0.103266,0,0.001386,
2014.10.2 5:15,0.101763,0,0.001391,0.044726
2014.10.2 5:30,0.101413,0,0.001373,
2014.10.2 5:45,0.101038,0,0.001403,
2014.10.2 6:00,0.101091,0,0.00142,
2014.10.2 6:15,0.101235,0,0.001436,0.043095
2014.10.2 6:30,0.101345,0,0.001421,
2014.10.2 6:45,0.100826,0,0.001418,
2014.10.2 7:00,0.100957,0,0.001422,
2014.10.2 7:15,0.100862,0,0.001384,0.051583
2014.10.2 7:30,0.101031,0,0.001422,0.042966
2014.10.2 7:45,0.100936,0,0.001442,
2014.10.2 8:00,0.100474,0,0.001397,
2014.10.2 8:15,0.100424,0,0.001409,
2014.10.2 8:30,0.100587,0,0.00139,
2014.10.2 8:45,0.101886,0,0.001389,
2014.10.2 9:00,0.100978,0,0.00138,
2014.10.2 9:15,0.107464,0.141071,0.001381,
2014.10.2 9:30,0.123633,0.149969,0.001324,
2014.10.2 9:45,0.114863,0.14988,0.00133,
2014.10.2 10:00,0.111527,0.149674,0.001331,
2014.10.2 10:15,0.119458,0.149051,0.001336,
2014.10.2 10:30,0.177619,0.199613,0.001325,0.065099
2014.10.2 10:45,0.203569,0.256331,0.001395,0.056939
2014.10.2 11:00,0.23239,0.255818,0.001385,
2014.10.2 11:15,0.249978,0.255907,0.001385,
2014.10.2 11:30,0.232379,0.300132,0.001395,
2014.10.2 11:45,0.181811,0.380774,0.001417,
2014.10.2 12:00,0.175132,0.382024,0.00141,0.052863
2014.10.2 12:15,0.210638,0.38255,0.001422,
2014.10.2 12:30,0.217791,0.382882,0.001427,
2014.10.2 12:45,0.167805,0.381879,0.001412,
2014.10.2 13:00,0.171381,0.378857,0.00137,0.052415
2014.10.2 13:15,0.182784,0.376421,0.001363,
2014.10.2 13:30,0.217439,0.376778,0.001369,0.047918
2014.10.2 13:45,0.215351,0.377528,0.001374,0.052269
2014.10.2 14:00,0.181943,0.378901,0.001377,
2014.10.2 14:15,0.193859,0.378632,0.001347,0.054704
2014.10.2 14:30,0.208949,0.377166,0.001338,
2014.10.2 14:45,0.204261,0.332584,0.001371,
2014.10.2 15:00,0.207047,0.310958,0.001342,0.057033
2014.10.2 15:15,0.199464,0.310488,0.001349,
2014.10.2 15:30,0.190604,0.310793,0.001382,
2014.10.2 15:45,0.20442,0.311119,0.001358,
2014.10.2 16:00,0.240599,0.30987,0.001369,
2014.10.2 16:15,0.258392,0.310391,,
2014.10.2 16:30,0.26555,0.31114,0.001347,0.054799
2014.10.2 16:45,0.242363,0.316134,0.00133,0.044082
2014.10.2 17:00,0.249471,0.340647,0.001407,
2014.10.2 17:15,0.265838,0.340703,0.001398,0.049224
2014.10.2 17:30,0.254314,0.339165,0.001391,
2014.10.2 17:45,0.237381,0.338212,0.001393,0.066205
2014.10.2 18:00,0.191468,0.337301,0.001384,
2014.10.2 18:15,0.204777,0.335893,0.001373,
2014.10.2 18:30,0.206072,0.334138,0.001357,0.052064
2014.10.2 18:45,0.20397,0.335305,0.00139,
2014.10.2 19:00,0.158732,0.33731,0.001412,
2014.10.2 19:15,0.102567,0.337261,0.001419,
2014.10.2 19:30,0.123086,0.331142,0.001436,0.043259
2014.10.2 19:45,0.134402,0.277852,0.001426,
2014.10.2 20:00,0.120619,0.278373,0.001438,
2014.10.2 20:15,0.118932,0.293226,0.001466,0.045408
2014.10.2 20:30,0.119881,0.316126,0.001409,0.05061
2014.10.2 20:45,0.121201,0.31542,0.001397,
2014.10.2 21:00,0.115005,0.31678,0.001437,
2014.10.2 21:15,0.110599,0.317104,0.001431,
2014.10.2 21:30,0.116777,0.316826,0.001429,0.050199
2014.10.2 21:45,0.115188,0.317296,0.001459,0.045821
2014.10.2 22:00,0.11687,0.26678,0.001458,
2014.10.2 22:15,0.113376,0.129254,0.001454,
2014.10.2 22:30,0.121604,0.129224,0.001496,0.043278
2014.10.2 22:45,0.110192,0.128547,0.001478,0.052682
2014.10.2 23:00,0.116861,0.12821,0.001495,
2014.10.2 23:15,0.113532,0.128908,0.001475,0.046314
2014.10.2 23:30,0.111489,0.129172,0.001428,
2014.10.2 23:45,0.115626,0.128433,0.001416,
2014.10.3 0:00,0.115312,0.127765,0.001437,
2014.10.3 0:15,0.112443,0.127806,0.001451,
2014.10.3 0:30,0.120852,0.127508,0.001453,0.049234
2014.10.3 0:45,0.110318,0.127479,0.001397,
2014.10.3 1:00,0.118169,0.127521,0.001458,
2014.10.3 1:15,0.11338,0.127568,0.001489,0.052993
2014.10.3 1:30,0.114204,0.127642,0.001467,
2014.10.3 1:45,0.114922,0.12838,0.001445,
2014.10.3 2:00,0.119615,0.128649,0.001426,0.053474
2014.10.3 2:15,0.114409,0.128634,0.001421,
2014.10.3 2:30,0.124474,0.129153,0.001426,0.044275
2014.10.3 2:45,0.115028,0.129015,0.001427,0.050868
2014.10.3 3:00,0.119202,0.128853,0.00144,
2014.10.3 3:15,0.115867,0.128629,0.001448,
2014.10.3 3:30,0.11156,0.128519,0.001482,
2014.10.3 3:45,0.117428,0.128722,0.00149,
2014.10.3 4:00,0.112449,0.059068,0.001481,
2014.10.3 4:15,0.100821,0,0.001441,0.044075
2014.10.3 4:30,0.10536,0,0.001471,0.042833
2014.10.3 4:45,0.097499,0,0.001476,
2014.10.3 5:00,0.096815,0,0.001465,
2014.10.3 5:15,0.105312,0,0.001463,
2014.10.3 5:30,0.097422,0,0.00144,0.05318
2014.10.3 5:45,0.09918,0,0.001429,
2014.10.3 6:00,0.103766,0,0.001455,
2014.10.3 6:15,0.097396,0,0.00145,
2014.10.3 6:30,0.102639,0,0.001413,
2014.10.3 6:45,0.098906,0,0.001391,
2014.10.3 7:00,0.096612,0,0.001423,
2014.10.3 7:15,0.104707,0,0.00141,
2014.10.3 7:30,0.09708,0,0.001422,
2014.10.3 7:45,0.0983,0,0.001473,0.052086
2014.10.3 8:00,0.103568,0,0.001427,
2014.10.3 8:15,0.097243,0,0.001427,
2014.10.3 8:30,0.102175,0,0.001425,
2014.10.3 8:45,0.099942,0,0.00143,
2014.10.3 9:00,0.097064,0,0.001419,0.042788
2014.10.3 9:15,0.097996,0,0.001442,
2014.10.3 9:30,0.104127,0,0.001408,
2014.10.3 9:45,0.096806,0,0.001416,0.042732
2014.10.3 10:00,0.102939,0.039563,0.001393,0.04744
2014.10.3 10:15,0.11921,0.155189,0.001398,
2014.10.3 10:30,0.11527,0.154548,0.001424,0.042832
2014.10.3 10:45,0.122598,0.154216,0.001418,0.04808
2014.10.3 11:00,0.112741,0.154117,0.001399,0.047517
2014.10.3 11:15,0.105961,0.153295,0.00141,
2014.10.3 11:30,0.111139,0.152799,0.001437,0.05035
2014.10.3 11:45,0.108066,0.152746,0.001446,
2014.10.3 12:00,0.112792,0.153002,0.001455,
2014.10.3 12:15,0.110925,0.153091,0.001487,
2014.10.3 12:30,0.108816,0.153105,0.001442,0.04336
2014.10.3 12:45,0.108507,0.152156,0.001422,
2014.10.3 13:00,0.116799,0.151735,0.0014,
2014.10.3 13:15,0.119001,0.151708,0.001398,
2014.10.3 13:30,0.118571,0.151667,0.001388,
2014.10.3 13:45,0.12249,0.151605,0.001401,0.045342
2014.10.3 14:00,0.124044,0.183222,0.001393,
2014.10.3 14:15,0.124423,0.185114,0.001378,0.053154
2014.10.3 14:30,0.128462,0.185067,0.001389,0.043685
2014.10.3 14:45,0.123661,0.185563,0.00139,
2014.10.3 15:00,0.128317,0.186005,0.001371,
2014.10.3 15:15,0.11883,0.18603,0.001406,
2014.10.3 15:30,0.119482,0.186131,0.001381,0.052236
2014.10.3 15:45,0.118747,0.186424,0.001414,
2014.10.3 16:00,0.118883,0.186742,0.001402,
2014.10.3 16:15,0.12082,0.186706,0.001385,
2014.10.3 16:30,0.120224,0.186595,0.001374,
2014.10.3 16:45,0.122755,0.186732,0.001369,
2014.10.3 17:00,0.123136,,0.001372,
2014.10.3 17:15,0.118374,0.186754,0.001382,
2014.10.3 17:30,0.118953,0.187025,0.001409,0.044361
2014.10.3 17:45,0.122694,0.186833,0.001394,
2014.10.3 18:00,0.123733,0.186782,0.001397,
2014.10.3 18:15,0.118935,0.186564,0.001394,
2014.10.3 18:30,0.101129,0.161858,0.001371,
2014.10.3 18:45,0.098665,0.15146,0.001382,0.043289
2014.10.3 19:00,0.098663,0.15171,0.001393,0.04932
2014.10.3 19:15,0.098738,0.151741,0.001405,
2014.10.3 19:30,0.11768,0.151459,0.001433,
2014.10.3 19:45,0.119919,0.151252,0.001405,
2014.10.3 20:00,0.121313,0.151405,0.00138,0.043305
2014.10.3 20:15,0.119753,0.151689,0.001399,
2014.10.3 20:30,0.121134,0.159384,0.001388,
2014.10.3 20:45,0.115638,0.184964,0.001393,0.04603
2014.10.3 21:00,0.112132,0.187032,0.001406,
2014.10.3 21:15,0.110865,0.187396,0.0014,0.043174
2014.10.3 21:30,0.132676,0.187761,0.001446,0.053582
2014.10.3 21:45,0.11693,0.187191,0.001419,
2014.10.3 22:00,0.114775,0.07176,0.001393,
2014.10.3 22:15,0.113628,0.034662,0.001388,0.049446
2014.10.3 22:30,0.10608,0.034752,0.001366,
2014.10.3 22:45,0.106148,0.034841,0.001402,
2014.10.3 23:00,0.105887,0.03446,0.001388,
2014.10.3 23:15,0.106067,0.034453,0.001376,
2014.10.3 23:30,0.106054,0.034655,0.001392,0.045894
2014.10.3 23:45,0.106055,0.034884,0.00139,
2014.10.4 0:00,0.106795,0.034911,0.001427,
2014.10.4 0:15,0.106732,0.033306,0.001413,
2014.10.4 0:30,0.105729,0,0.001391,
2014.10.4 0:45,0.106122,,0.001446,
2014.10.4 1:00,0.106191,0,0.001451,0.051241
2014.10.4 1:15,0.10609,0,0.001493,
2014.10.4 1:30,0.106124,0,0.001473,
2014.10.4 1:45,0.106279,0,0.001492,
2014.10.4 2:00,0.108063,0,0.001467,
2014.10.4 2:15,0.109217,0,0.001493,0.05426
2014.10.4 2:30,0.109664,0,0.001483,0.045183
2014.10.4 2:45,0.109158,0,0.001488,
2014.10.4 3:00,0.108191,0,0.001472,
2014.10.4 3:15,0.106424,0,0.001489,
2014.10.4 3:30,0.106515,0,0.001485,
2014.10.4 3:45,0.106947,0,0.001471,
2014.10.4 4:00,0.106413,0,0.001486,
2014.10.4 4:15,0.106667,0,0.001487,0.048198
2014.10.4 4:30,0.106577,0,0.001478,
2014.10.4 4:45,0.106663,0,0.001483,0.053132
2014.10.4 5:00,0.106816,0,0.001466,0.04576
2014.10.4 5:15,0.106665,0,0.00145,
2014.10.4 5:30,0.106802,0,0.001482,
2014.10.4 5:45,0.1067,0,0.001474,
2014.10.4 6:00,0.106634,0,0.001422,
2014.10.4 6:15,0.106625,0,0.001431,
2014.10.4 6:30,0.106231,0,0.001439,
2014.10.4 6:45,0.105958,0,0.001397,
2014.10.4 7:00,0.106069,0,0.001404,
2014.10.4 7:15,0.10608,0,0.001402,0.047663
2014.10.4 7:30,0.106139,0,0.001425,
2014.10.4 7:45,0.106649,0,0.001414,
2014.10.4 8:00,0.106411,0,0.001418,
2014.10.4 8:15,0.106093,0,0.001432,
2014.10.4 8:30,0.106248,0,0.001401,
2014.10.4 8:45,0.106599,2.30E-05,0.001408,0.052152
2014.10.4 9:00,0.106613,0,,0.049733
2014.10.4 9:15,0.106662,0,0.001414,0.048038
2014.10.4 9:30,0.106795,0,0.001404,
2014.10.4 9:45,0.106615,0,0.001446,
2014.10.4 10:00,0.106758,0,0.001413,
2014.10.4 10:15,0.106794,0,0.00144,
2014.10.4 10:30,0.106803,0,0.001436,
2014.10.4 10:45,0.106823,0,0.001418,
2014.10.4 11:00,0.106941,0,0.001404,
2014.10.4 11:15,0.106825,0,0.001397,
2014.10.4 11:30,0.106866,0,0.0014,
2014.10.4 11:45,0.106956,0,0.001399,0.054161
2014.10.4 12:00,0.10697,0,0.001389,
2014.10.4 12:15,0.11547,0,0.001441,
2014.10.4 12:30,0.106916,0,0.001372,
2014.10.4 12:45,0.106136,0,0.00136,
2014.10.4 13:00,0.105916,0,0.001415,
2014.10.4 13:15,0.10611,0,0.001403,0.04545
2014.10.4 13:30,0.106162,0,0.001375,
2014.10.4 13:45,0.106141,0,0.00137,0.045229
2014.10.4 14:00,0.106243,1.00E-06,0.001459,
2014.10.4 14:15,0.105939,0,0.001488,
2014.10.4 14:30,0.105726,0,0.001485,
2014.10.4 14:45,0.105794,0,0.001474,0.048994
2014.10.4 15:00,0.105749,0,0.001498,
2014.10.4 15:15,0.116642,0.089416,0.001446,0.052596
2014.10.4 15:30,0.127617,0.15264,0.001405,
2014.10.4 15:45,0.127577,0.152246,0.001422,0.055976
2014.10.4 16:00,0.127934,0.152144,0.00142,
2014.10.4 16:15,0.128007,0.151881,0.001405,
2014.10.4 16:30,0.12809,0.15253,0.001442,
2014.10.4 16:45,0.129957,0.151831,0.00141,
2014.10.4 17:00,0.129219,0.151861,0.001413,
2014.10.4 17:15,0.129367,0.15139,0.001422,0.048508
2014.10.4 17:30,0.129129,0.151604,0.001388,
2014.10.4 17:45,0.126985,0.15669,0.001405,
2014.10.4 18:00,0.106146,0.009255,0.001406,0.055398
2014.10.4 18:15,0.106637,0,0.001386,
2014.10.4 18:30,0.106259,,0.001394,
2014.10.4 18:45,0.106173,0,0.001414,
2014.10.4 19:00,0.10546,0.030659,0.001402,
2014.10.4 19:15,0.105522,0.042207,0.001393,
2014.10.4 19:30,0.105764,0.042217,0.001357,
2014.10.4 19:45,0.117032,0.042211,0.001354,0.049755
2014.10.4 20:00,0.106779,0.041486,0.001379,0.050447
2014.10.4 20:15,0.105899,0.007224,0.001373,0.051883
2014.10.4 20:30,0.128321,0.15517,0.001419,
2014.10.4 20:45,0.118756,0.154167,0.001422,
2014.10.4 21:00,0.118585,0.1546,0.00144,0.046367
2014.10.4 21:15,0.117441,0.153493,0.001408,
2014.10.4 21:30,0.116832,0.154129,0.001409,
2014.10.4 21:45,0.12614,0.154342,0.001461,0.050306
2014.10.4 22:00,0.118732,0.154957,0.001419,
2014.10.4 22:15,0.12382,0.15484,0.001417,
2014.10.4 22:30,0.119958,0.155033,0.001411,
2014.10.4 22:45,0.115118,0.154813,0.001428,
2014.10.4 23:00,0.114985,0.154237,0.001423,0.053725
2014.10.4 23:15,0.115085,0.15491,0.001417,
2014.10.4 23:30,0.115559,0.155426,0.001431,0.047266
2014.10.4 23:45,0.115674,0.155551,0.001387,
2014.10.5 0:00,0.114976,0.156331,0.001375,0.046401
2014.10.5 0:15,0.114984,0.156437,0.001407,
2014.10.5 0:30,0.114824,0.157394,0.001442,
2014.10.5 0:45,0.115031,0.156879,0.001411,
2014.10.5 1:00,0.115588,0.156491,0.001437,
2014.10.5 1:15,0.115712,0.157253,0.001471,0.049602
2014.10.5 1:30,0.108729,0.063462,0.00145,0.050076
2014.10.5 1:45,0.105488,0,0.001467,
2014.10.5 2:00,0.106757,0,0.001472,0.049095
2014.10.5 2:15,0.107694,0,0.001464,
2014.10.5 2:30,0.108773,0,0.001466,0.058267
2014.10.5 2:45,0.108764,0,0.001466,0.048956
2014.10.5 3:00,0.10821,0,0.001461,0.052355
2014.10.5 3:15,0.105602,0,0.001448,0.055276
2014.10.5 3:30,0.105933,0,0.001491,
2014.10.5 3:45,0.105808,0,0.00146,0.057112
2014.10.5 4:00,0.105768,0,0.001473,
2014.10.5 4:15,0.105962,0,0.00147,0.049204
2014.10.5 4:30,0.105923,0,0.001504,0.05904
2014.10.5 4:45,0.105908,0,0.001505,0.049019
2014.10.5 5:00,0.106098,0,0.001465,
2014.10.5 5:15,0.105964,0,0.001501,0.056921
2014.10.5 5:30,0.10614,0,0.001458,
2014.10.5 5:45,0.106126,0,0.001454,0.048627
2014.10.5 6:00,0.106037,0,0.001471,0.059075
2014.10.5 6:15,0.105482,0,0.001459,0.049079
2014.10.5 6:30,0.105436,0,0.00144,
2014.10.5 6:45,0.105429,0,0.001453,
2014.10.5 7:00,0.105504,0,0.00149,
2014.10.5 7:15,0.105632,0,0.001518,0.050388
2014.10.5 7:30,0.105696,0,0.001479,0.058082
2014.10.5 7:45,0.105378,0,0.001475,
2014.10.5 8:00,0.1054,0,0.001504,
2014.10.5 8:15,0.105586,0,0.001458,
2014.10.5 8:30,0.105566,0,0.001452,0.052405
2014.10.5 8:45,0.10552,0,0.001448,0.048804
2014.10.5 9:00,0.105432,0,0.001473,0.05824
2014.10.5 9:15,0.105374,0,0.001398,
2014.10.5 9:30,0.105543,0,0.001399,0.049428
2014.10.5 9:45,0.105496,0,0.001397,0.058184
2014.10.5 10:00,0.105631,0,0.001407,
2014.10.5 10:15,0.105451,0,0.001387,0.047546
2014.10.5 10:30,0.106017,0,0.001424,0.055267
2014.10.5 10:45,0.107013,0,0.00142,
2014.10.5 11:00,0.105746,0,0.001379,0.048498
2014.10.5 11:15,0.11165,0,0.001402,0.053682
2014.10.5 11:30,0.11359,0,0.001433,
2014.10.5 11:45,0.112962,0,0.001473,0.050947
2014.10.5 12:00,0.106039,0,0.001497,
2014.10.5 12:15,0.106218,0,0.001494,0.045932
2014.10.5 12:30,0.106099,0,0.001479,
2014.10.5 12:45,0.106233,0,0.001465,
2014.10.5 13:00,0.106229,0,0.001444,0.046403
2014.10.5 13:15,0.106246,0,0.001446,
2014.10.5 13:30,0.106843,0,0.001404,
2014.10.5 13:45,0.10874,0,0.001388,
2014.10.5 14:00,0.110648,0,0.001405,
2014.10.5 14:15,0.112277,0.078325,0.001418,
2014.10.5 14:30,0.12126,0.182049,0.001469,
2014.10.5 14:45,0.123801,0.240346,0.001484,0.046586
2014.10.5 15:00,0.126043,0.239972,0.001465,
2014.10.5 15:15,0.128066,0.238634,0.001456,0.054701
2014.10.5 15:30,0.127763,0.238758,0.001441,
2014.10.5 15:45,0.120089,0.238073,0.001456,
2014.10.5 16:00,0.117225,0.238548,0.001467,
2014.10.5 16:15,0.111019,0.239119,0.001458,0.045613
2014.10.5 16:30,0.129759,0.238188,0.001448,
2014.10.5 16:45,0.146894,0.23699,0.001442,0.05167
2014.10.5 17:00,0.138104,0.236754,0.001462,
2014.10.5 17:15,0.140889,0.237357,0.001434,0.0487
2014.10.5 17:30,0.137816,0.242477,0.001475,
2014.10.5 17:45,0.134652,0.272319,0.00147,
2014.10.5 18:00,0.134615,0.272355,0.001481,
2014.10.5 18:15,0.138314,0.271931,0.001437,0.054804
2014.10.5 18:30,0.142095,0.272262,0.001448,
2014.10.5 18:45,0.134859,0.272496,0.001444,
2014.10.5 19:00,0.135566,0.272942,0.001415,
2014.10.5 19:15,0.126369,0.273672,0.001402,
2014.10.5 19:30,0.117,0.275022,0.001431,0.056064
2014.10.5 19:45,0.116558,0.273627,0.001419,
2014.10.5 20:00,0.110194,0.274178,0.001445,
2014.10.5 20:15,0.107735,0.274394,0.001451,0.054591
2014.10.5 20:30,0.107989,0.275338,0.001464,0.046483
2014.10.5 20:45,0.113275,0.275503,0.001468,
2014.10.5 21:00,0.109019,0.276594,0.001486,
2014.10.5 21:15,0.108399,0.276496,0.001464,0.046634
2014.10.5 21:30,0.127278,0.276655,0.001452,
2014.10.5 21:45,0.122363,0.262164,0.001443,
2014.10.5 22:00,0.117381,0.241875,0.001437,
2014.10.5 22:15,0.122086,0.242021,0.001458,
2014.10.5 22:30,0.127185,0.242653,0.001459,
2014.10.5 22:45,0.128799,0.24279,0.001477,
2014.10.5 23:00,0.128131,0.241498,0.001462,0.05628
2014.10.5 23:15,0.119271,0.242497,0.001488,
2014.10.5 23:30,0.126023,0.242567,0.001457,
2014.10.5 23:45,0.129965,0.243122,0.001479,
2014.10.6 0:00,0.145502,0.244156,0.001467,
2014.10.6 0:15,0.151759,0.243541,0.00147,
2014.10.6 0:30,0.153187,0.247153,0.001468,0.067675
2014.10.6 0:45,0.148167,0.2442,0.001466,
2014.10.6 1:00,0.147647,0.244136,0.001456,
2014.10.6 1:15,0.142307,0.24376,0.00148,0.059391
2014.10.6 1:30,0.131818,0.243122,0.001507,0.059484
2014.10.6 1:45,0.131848,0.242797,0.001467,
2014.10.6 2:00,0.133812,0.242374,0.00147,
2014.10.6 2:15,0.135932,0.242648,0.00149,
2014.10.6 2:30,0.137049,0.242542,0.001471,0.045912
2014.10.6 2:45,0.135968,0.242013,0.00145,
2014.10.6 3:00,0.135107,0.241732,0.001462,0.045814
2014.10.6 3:15,0.133124,0.241723,0.001475,
2014.10.6 3:30,0.129561,0.241035,0.001468,
2014.10.6 3:45,0.131069,0.240776,0.001475,
2014.10.6 4:00,0.128378,0.241051,0.00147,
2014.10.6 4:15,0.130081,0.240351,0.001451,
2014.10.6 4:30,0.129881,0.240185,0.001405,
2014.10.6 4:45,0.129521,0.239422,0.001461,
2014.10.6 5:00,0.129242,0.239153,0.001404,
2014.10.6 5:15,0.13056,0.238676,0.001398,0.050432
2014.10.6 5:30,0.130091,0.237649,0.001367,0.051207
2014.10.6 5:45,0.129573,0.237302,0.001389,
2014.10.6 6:00,0.128982,0.238662,0.001403,
2014.10.6 6:15,0.125561,0.145091,0.00142,
2014.10.6 6:30,0.120592,0.084583,0.001437,
2014.10.6 6:45,0.112186,0.084506,0.001408,
2014.10.6 7:00,0.112221,0.084407,0.001405,
2014.10.6 7:15,0.112411,0.084409,0.001444,0.055454
2014.10.6 7:30,0.112712,0.084475,0.001463,0.046014
2014.10.6 7:45,0.112535,0.084488,0.001453,0.050702
2014.10.6 8:00,0.109359,0.081882,0.001399,
2014.10.6 8:15,0.112377,0.08413,0.001445,
2014.10.6 8:30,0.112473,0.083891,0.001435,
2014.10.6 8:45,0.114507,0.083747,0.00139,
2014.10.6 9:00,0.117181,0.172533,0.001343,0.051223
2014.10.6 9:15,0.144544,0.271095,0.001403,
